t[s],p1[Pa],p2[Pa],mobA[kg],immA[kg],dissA[kg],sealA[kg],mobB[kg],immB[kg],dissB[kg],sealB[kg],M_C[m],sealTot[kg]
752,225600.0,0.08758239830514347,0.4168580805994112,0.09483017957774709,0.6965582328588666,0.14529792236091943,0.41433771854435675,0.6954420135345759,0.6291212280075136,0.44204264529056403,0.2448485810732719,0.63114424322737,0.5804180559996612
753,225900.0,0.9301286852458508,0.8000857496059119,0.308325170423689,0.23634227736850777,0.14087444367949664,0.36345307018756434,0.09175443657394233,0.8950456724677383,0.7196917700836852,0.6548114625908398,0.5460827471580585,0.5486516185581681
754,226200.0,0.5827801136242735,0.42911437823373866,0.7691366443593536,0.4797042600458954,0.30794518821913175,0.020863791732800063,0.11011945940948153,0.5527903117820839,0.9667613549036553,0.06232895947820227,0.5681256155497071,0.6160274211249075
755,226500.0,0.45488635890249274,0.006613966267031701,0.23946935604927022,0.4511602339680858,0.5175488749515733,0.3470610962809916,0.67451202723707,0.5512642708627709,0.5306972521899856,0.8099492657808698,0.1835717939141458,0.82692709136293
756,226800.0,0.48105024826876874,0.5190379606724753,0.31467459331665437,0.5504583611797758,0.4313228481606539,0.2889193356243943,0.4922535579647357,0.8171886937928071,0.8153124186669833,0.4134875753489192,0.11412978750962255,0.6706624993423153
757,227100.0,0.5695021590623839,0.8683956399340895,0.0024771243206704874,0.9383433978727478,0.46021926769976806,0.16069097856332804,0.03750592884349824,0.40301969321607134,0.3493014500033116,0.6693764189653364,0.027879222729436437,0.9100890323683984
758,227400.0,0.6337526895919059,0.9780693314968099,0.9563650506160256,0.8138125221702028,0.9938991196411888,0.3704944275246491,0.7423916510588153,0.9342366702843636,0.7460912119585763,0.15380779286832746,0.5922387605749003,0.3827655571900507
759,227700.0,0.7065510616313513,0.4936404785587819,0.19680385816102464,0.3521674359866823,0.9350732468819607,0.03614170222336199,0.20692276480191474,0.6085117162062001,0.9590816126636129,0.0714904846507678,0.04160863434476936,0.639485060367379
760,228000.0,0.6268296648419965,0.37924498326640077,0.22054908432519504,0.9624195438745274,0.6660572634608002,0.764302236924731,0.9389467358077414,0.9476566664660991,0.14565420322960976,0.31643866028741474,0.5330836250433868,0.9155114954785974
761,228300.0,0.03815415822544599,0.549513080935632,0.6195445065528231,0.37913599907588436,0.7934125818633946,0.7839522879085713,0.8283285160448082,0.4168309971916122,0.7853246370052958,0.5399494449442619,0.7469168999368379,0.7657817713823593
762,228600.0,0.7230078295918085,0.09643723044393071,0.8561713553720744,0.529363080078708,0.7009926576290255,0.5474428766201357,0.5862702269836082,0.5440177351506101,0.7536282653141426,0.6679851610004994,0.37537502129253075,0.754863065718435
763,228900.0,0.947795685523569,0.44809366318486077,0.977193195651043,0.09864777256997248,0.9504754749439089,0.8125838871728484,0.6946960850757621,0.330977314424885,0.5674459116192079,0.32974884080076594,0.48432057218827307,0.7059446227789161
764,229200.0,0.09908652514207805,0.4710904568486767,0.7115517226497349,0.6050219377891471,0.794373202838667,0.10423346963754776,0.844228276091599,0.9409634902248812,0.5360410874486821,0.16622492775773356,0.2497558652585038,0.6040325642901015
765,229500.0,0.8553835367457004,0.6052333197842824,0.8038330050565823,0.24490128352185114,0.9969966931562041,0.8322226505652656,0.1732778767721983,0.41674596617082404,0.5037544942023539,0.7457739978868374,0.7626957997744801,0.9939183254144472
766,229800.0,0.43888766165701476,0.6307367926097458,0.09129431210712602,0.27275270831960874,0.16389569737752374,0.23379666620970607,0.6189174051461469,0.8010389483227316,0.01596367801036702,0.9813445556990777,0.10033604549214659,0.7268321838935551
767,230100.0,0.5940168254096999,0.47315047076740446,0.8006856788450999,0.6534481870638128,0.8538307901491539,0.41013191877070665,0.6774046905397837,0.29137164970724505,0.2395696717080098,0.34475073444441795,0.26055446638927204,0.00907507003158059
768,230400.0,0.21233463050890178,0.804648030892598,0.38993000971535374,0.17213065390466054,0.4404534631454774,0.8083998600531042,0.9693631270948544,0.7452757583255667,0.10197157261385248,0.11856989253477701,0.4837364302974687,0.8248989812057996
769,230700.0,0.21588905835997496,0.6033752721160212,0.8499377390718964,0.8260288657035929,0.6140499709359671,0.9687823754786652,0.503979638500722,0.4150054780589806,0.3633346287928966,0.37868316741363117,0.11765797788426735,0.9941341077737629
770,231000.0,0.9183556154926548,0.402871637356807,0.6885959580269472,0.3990700582040133,0.49530106206175384,0.64620192393704,0.3246372646939173,0.48217838522340983,0.0228875145432319,0.2852990121907262,0.9646665682000441,0.2054522484098642
771,231300.0,0.4546287725957703,0.2996491874316246,0.4702124487436169,0.3674139205255913,0.8756462081921145,0.1412148863167354,0.11934921406587096,0.49256238169373767,0.5949197620722535,0.05589980135237338,0.012780272349229516,0.595739376277626
772,231600.0,0.09450060614347255,0.41184122401468903,0.7470749690516645,0.29525962563404506,0.926072237510206,0.5668326619950909,0.5509806665152985,0.7127088032157953,0.9835098181143701,0.6612708563546994,0.7651030515811716,0.05248353979512732
773,231900.0,0.4460180153858282,0.4631354735128709,0.28643012526844813,0.16605177588049969,0.30417351611641485,0.5191663566291024,0.8048438904833171,0.2659764824493649,0.9788131083581789,0.9974218485413145,0.7712529309375787,0.41668125765190744
774,232200.0,0.5399956874701979,0.7216361288501952,0.75102458366515,0.7573425612278484,0.4210671896919924,0.14040296979310618,0.32551823976724514,0.4353065053300921,0.48226033470293084,0.423089513663641,0.9784622000315046,0.09851686693937811
775,232500.0,0.3948394142407631,0.7329777194493022,0.5368717765197291,0.7474718130043918,0.3407503412474785,0.10661899227554572,0.6798706017762088,0.8197911917239307,0.03712822414234196,0.5138470464561621,0.5942773835393105,0.32334843597589324
776,232800.0,0.9064096535563223,0.11407625731115911,0.964318372137137,0.09544764605095901,0.8718204873150107,0.6325110147500902,0.3363814587349506,0.9642039035674116,0.7005531099787868,0.8362795275069802,0.8966407005162184,0.39859162731818243
777,233100.0,0.21941821657374272,0.013640374606493255,0.23560213230001392,0.4747312098366565,0.6482923819974775,0.058395445292110715,0.8003158383550939,0.2882347156927155,0.012580714969602114,0.7502645981820691,0.5282155781151634,0.7086634444008114
778,233400.0,0.8867195641671226,0.8706874792198868,0.980485598082349,0.11456423437077023,0.8262505147986846,0.9344994847975762,0.004698710235218284,0.03967348731900178,0.5796545835580955,0.859627442360587,0.4322075327076872,0.8383734231744343
779,233700.0,0.6862143699967587,0.08080552996079027,0.8436171948417691,0.7277445818572675,0.9737453769226946,0.7929381303258454,0.9655706633639027,0.08765922231372458,0.41805053082978993,0.3030155565063607,0.5386536193648138,0.46145023854795386
780,234000.0,0.8975799501807992,0.7240708328548859,0.07302495656915453,0.35128421907344787,0.788406492954026,0.8150470199861598,0.36463737549934205,0.08665496869634481,0.10079106242575853,0.295348560144013,0.2330535128578095,0.12911092833137794
781,234300.0,0.4802712568169464,0.14704632093286418,0.2728325151130683,0.2972740100617093,0.6042607610330163,0.3209564575435343,0.05676331134208046,0.17336297685650892,0.970358745535696,0.9194477008765799,0.11222561422870714,0.09026345311728956
782,234600.0,0.8232046537017931,0.25751432795206863,0.11945828831053928,0.8738547421220846,0.46992631840488086,0.9372628485797938,0.6515658744837944,0.9541024313754005,0.9946703965907705,0.7828622675397656,0.6885913934668839,0.38840508531840257
783,234900.0,0.9824437743337657,0.01595111695733409,0.6329254285238702,0.029550798011812818,0.7924170812056611,0.8084062822245043,0.9442465768951785,0.6410081172053679,0.03196927887927237,0.27467527547463877,0.543049746338068,0.8372587739951443
784,235200.0,0.34929731246896134,0.6640330749017904,0.13202775359170216,0.47216110100991027,0.06462393048532222,0.8078611003677867,0.2503302753817621,0.20285709203047797,0.9536734759696897,0.37322756241860633,0.47814427027137385,0.18346601328809053
785,235500.0,0.9966904161413463,0.9615112344712444,0.12391990069585723,0.006128944993774588,0.14824333178599403,0.7575813559733013,0.2769871465494197,0.9081347537944169,0.817423437950529,0.3871938032203881,0.3005241748111084,0.40951170742321796
786,235800.0,0.6010818865272659,0.6583640481153131,0.3324435982204834,0.9750833270820644,0.09011061481994553,0.10819843028032339,0.7227464012690251,0.27211684078091813,0.43748911303337,0.003187098365128649,0.21712642487087974,0.2141960668884857
787,236100.0,0.9409724881168356,0.20840465195742064,0.8277520176519533,0.15604017837405026,0.14960417971700535,0.4137579969922389,0.3602640302340102,0.736018557671495,0.0327833367836845,0.6790590083186567,0.6337560835134934,0.2645300189986859
788,236400.0,0.5950127946453069,0.2648477067121925,0.4904395774361049,0.7414736412689832,0.07945469665591653,0.7288170590394139,0.2801494387191812,0.3091715753131311,0.4715083777835678,0.10432819691564921,0.9807996671774024,0.2512553858627713
789,236700.0,0.6287829322234557,0.875134749029777,0.40880230126789807,0.15443784133490235,0.21281229671117052,0.48603192721327515,0.5519142761790738,0.050951712828520845,0.235256143061487,0.6002365063677347,0.030397066512747428,0.6200718663130512
790,237000.0,0.8664638258633811,0.2156518931721395,0.8327932214982664,0.4554147499268728,0.37675675720882096,0.3164936797661274,0.4150225889107211,0.20690015440120257,0.6126486716629747,0.8255074782890632,0.031668029070355264,0.13957798616566952
791,237300.0,0.16909295492822607,0.7997075219671006,0.9332641940780907,0.9152632861217016,0.2596716134969964,0.8672186645480607,0.7510466212502542,0.0823141416232932,0.22523236500345234,0.09447692613395109,0.4915903358693231,0.5475428038302743
792,237600.0,0.59186230878127,0.5173541995870746,0.8255266853982121,0.44571339376005537,0.21396152715607786,0.6578025709146166,0.06579393783357801,0.2163248138194619,0.22188126232835859,0.7292167040518364,0.02522911099971059,0.08196690351728297
793,237900.0,0.34574279704850075,0.020389260156678857,0.7502225875051043,0.2358690903278069,0.6320799298802395,0.6667717472347937,0.4570055737584693,0.31360202960608197,0.6738129711552481,0.9114407913187097,0.055230166509566025,0.6708447707616112
794,238200.0,0.49832137008549326,0.7649514272967898,0.9058127341249476,0.09080224189962349,0.6425891075503215,0.7616273946410147,0.8677261100058468,0.5671890203035624,0.9180524890464342,0.8346993294745977,0.7725555796437851,0.5337543934138101
795,238500.0,0.33212314791325837,0.6918867107748026,0.13042866781109885,0.9224028581667417,0.7540968069714283,0.42104092823660977,0.03258896741249995,0.2093056904450009,0.42651465032286096,0.42303934237773366,0.97415271647953,0.4427017459365151
796,238800.0,0.817416893795141,0.6593746916077382,0.561489549609097,0.11456595410682191,0.30516856845163176,0.724221253893648,0.12017289509187812,0.09833109095173642,0.8569316076897774,0.6751209600961242,0.9694451901961875,0.31889474611281476
797,239100.0,0.04219468653651348,0.42308602266843953,0.6779646675806347,0.5421265448990159,0.10101632905806734,0.42101644416175965,0.283208782296417,0.41554452524222907,0.5519576665676241,0.7384498941596743,0.7947875171761184,0.6808837061487117
798,239400.0,0.297740088819325,0.18182589665412985,0.8368646145846014,0.900166648841268,0.6727895530032559,0.8136537346020214,0.04947633397562756,0.7416433819485292,0.8076779090940389,0.6936893857082436,0.025348215791225592,0.5365035227176912
799,239700.0,0.7098139085370716,0.8394251118082445,0.21617367406918542,0.4100463745100711,0.9715462507222975,0.9018714506526216,0.21026184959982752,0.965014831070328,0.3334956550422895,0.6013180203939125,0.7864861468319657,0.2717875809604908
800,240000.0,0.7444926571883644,0.9854099172800613,0.13391814054337814,0.2933279529972298,0.6127835443602652,0.704825258066175,0.7878566971370208,0.3676342640210165,0.36557664071612794,0.8265144952198193,0.34098002213554846,0.6212949349709077
801,240300.0,0.10260937874668996,0.38059898451495744,0.12082202780861295,0.9235773121524264,0.07854582981734048,0.031978948743514146,0.14298258544593556,0.993017554619717,0.4524446507105472,0.6054228506386399,0.23912124111896804,0.173077850270983
802,240600.0,0.9382948517024288,0.488228075831723,0.7927441877277458,0.2747334072493648,0.4126416082600428,0.08409930095057405,0.12236438651833947,0.4341049592485562,0.7148923755854386,0.47766733455802934,0.10627990040978519,0.12398028772881853
803,240900.0,0.6777238205287962,0.4917014595228708,0.13511218325228136,0.3456374527600168,0.5689184718580895,0.12192456987123912,0.24530794478507034,0.6982768245006239,0.5677413699556126,0.39031077853351204,0.7888441479893545,0.24964045201507246
804,241200.0,0.48428904487975466,0.9290988799516262,0.46794598685536326,0.5221624705595699,0.04145773144041798,0.661193936429626,0.1744842961680888,0.8159822325518238,0.25166985135088804,0.7743988900492295,0.7527002730931427,0.032130807085174684
805,241500.0,0.6513428867841266,0.15290359021457556,0.9192006267696645,0.49234867026390794,0.21007542836918114,0.5766944845948152,0.03106844566796274,0.4993646615205888,0.9452454052577518,0.08102658239563265,0.7808949342666914,0.20848571897344914
806,241800.0,0.6206924908215699,0.43078017714397177,0.0099332691747952,0.8084399639828209,0.8445537824597948,0.07172097286095891,0.5582289819598892,0.35900034803741887,0.17575454530431767,0.3144811601903206,0.7645982201200132,0.164270674357051
807,242100.0,0.8353417278946472,0.8533174054065683,0.9271511607525369,0.33238220447159406,0.2327643838608835,0.8346112269432234,0.7249330344189753,0.7493526279472276,0.9476577423512392,0.5538849112242208,0.5606526944907855,0.0741300409835044
808,242400.0,0.43187604096892884,0.9768725905692729,0.9769144846894249,0.5650082530909205,0.38803859996221846,0.39037868513155216,0.2389357459143603,0.8245023019564691,0.20130841190478177,0.8784178411246439,0.31252754156385787,0.22370936900363836
809,242700.0,0.04778414959550881,0.7201821180761263,0.7557249352487571,0.23377643989283003,0.7411842224674687,0.7004845624559934,0.8046495178591477,0.9008243589079614,0.39755635014560586,0.8042722471922296,0.012643900689188414,0.4101568200412754
810,243000.0,0.9093294410915159,0.04653095976584942,0.33179256184728356,0.9066640074212723,0.8878246670237884,0.6388456964906304,0.07022468462369713,0.7244648283050853,0.18234485013334623,0.8282287921237868,0.42541428368733114,0.8510768016029111
811,243300.0,0.06107262019311155,0.29427526767397516,0.19169046223768071,0.06546064163300314,0.5629105932941731,0.2821067280469848,0.27906275787899804,0.07304073992917992,0.9983277081775523,0.39992020572873654,0.6893167577813417,0.5156037540300975
812,243600.0,0.47022034222516074,0.47861496777659707,0.14817657815682317,0.7124815605265913,0.7284534113203663,0.9165695498929715,0.32079488943830936,0.8136138404760188,0.5952708257781423,0.8493715435471927,0.11442764841847364,0.0992031606348529
813,243900.0,0.45034906979631983,0.9355485097925613,0.7846390533484003,0.9896106552717274,0.1652498745926494,0.8843291159333323,0.45537182140057453,0.2010806511938562,0.46255684085534043,0.9260764792085285,0.14285657131118912,0.32558891247065946
814,244200.0,0.43784596504173523,0.8807604684988147,0.12727015478952342,0.5748130736014259,0.12242355957525164,0.8751081967972095,0.8752329831636858,0.10647553181535196,0.6984764477294938,0.17122537813365102,0.8404829232387524,0.7566568323240002
815,244500.0,0.17774220107828276,0.7175392571885155,0.25283191026392093,0.3705777126546048,0.36667907840354086,0.8946551682728139,0.8817396596852267,0.40174064373548746,0.640910501903148,0.8126251941043626,0.4509267720846224,0.7853825862973176
816,244800.0,0.8113911918734794,0.6122346554824667,0.7372616611782672,0.11248242078705417,0.6631987321871752,0.6677237106762745,0.0039512355739850236,0.6425930536813045,0.39319228406012385,0.05340131350849919,0.875323273163482,0.8029434293348968
817,245100.0,0.4508261907249397,0.8528136665142937,0.6982413079074462,0.7506100259576222,0.9959307685615341,0.7378023504604823,0.04306845702870765,0.5084183789049247,0.5892974098754743,0.3217417426719872,0.8903615168783658,0.43484480255933045
818,245400.0,0.8019375594921396,0.8333362361840614,0.39656146853013274,0.8815812345250664,0.9402939782849221,0.8406318982656688,0.9009828416735228,0.045102275452789664,0.8527177330284572,0.35150176002705913,0.004561187283292356,0.9236877104459413
819,245700.0,0.23719069913100688,0.4650549704407331,0.5013472101758313,0.26034193033815145,0.6814933385716712,0.7249174114463792,0.3732512210244293,0.6266131506523757,0.5296886801056622,0.7762125565837159,0.3226148046061854,0.7068325784179658
820,246000.0,0.4894402116910156,0.09890306088405476,0.28434688667248254,0.8862474582347573,0.16789110312597955,0.739263388012849,0.480007450813417,0.47928211994982217,0.11193921500376247,0.3628599234817189,0.7665276992988597,0.6090045296540612
821,246300.0,0.06080551988150229,0.009807129541119508,0.7207904656992563,0.6175347163520042,0.68047600552722,0.7461542112103933,0.45261924799732023,0.8391751010868448,0.7136301412677363,0.4825973582785523,0.18556769499962122,0.4101242886742157
822,246600.0,0.2688349639249885,0.5831200013056286,0.06487173206507413,0.7228482034338388,0.14933675189410156,0.696425903284746,0.10667303409409268,0.9161939769294228,0.8309526200102284,0.6328219174294124,0.47187039288372423,0.2791222273607592
823,246900.0,0.01502888662800006,0.23395271658210892,0.20895175961104162,0.6299098130900403,0.12266417327349044,0.8540341677568036,0.10334204371594224,0.0628029172576301,0.3874387154784992,0.059791969479461304,0.7658367148629833,0.6013095365098411
824,247200.0,0.06936688137924218,0.7881450468938849,0.32873086968678844,0.7752354136294111,0.8301473253813577,0.14597778688741214,0.4428333526219501,0.5404609158087568,0.004477251388326442,0.07531452940156413,0.32698256078614785,0.8070135725285087
825,247500.0,0.16579781541876493,0.3037850756437588,0.0007442480618218283,0.012894559540387762,0.09177559110136091,0.6500781017503396,0.6736589655885004,0.09944392697263271,0.42741173404859534,0.7613347729598812,0.6369495915902027,0.1799496352258465
826,247800.0,0.4894487170933013,0.08461340032784703,0.3515965722984322,0.44657597226069035,0.17308666614064006,0.745958530416809,0.07667121192333837,0.49507708682540685,0.6927445861238876,0.22901473368858194,0.2032457023435833,0.44324285174698186
827,248100.0,0.5245905321790428,0.031593929807148924,0.20469772966311794,0.19789157038400884,0.5387946892306464,0.8598537331479535,0.7537456916092539,0.004473577934950068,0.6764009229475114,0.7929461650966775,0.6645240999831366,0.5255471715348443
828,248400.0,0.10960381047179857,0.8784292321615627,0.3694158636472614,0.39710287172875314,0.7997648405870164,0.010149817190037491,0.7250884048129568,0.3907472598878381,0.8638963453094098,0.10707142975834216,0.5594776337065949,0.21316548313068406
829,248700.0,0.35125288763500684,0.38412437726626236,0.7125053141341305,0.8810193898233586,0.16421097888269431,0.18703070770626007,0.5267348310341884,0.7282801649884727,0.37032141596204715,0.8116168716581015,0.5018944573344601,0.17984069885218812
830,249000.0,0.014317777631364104,0.07648823272501393,0.7000094535686784,0.5977289287214469,0.9283312907684794,0.873624776880055,0.9287306070392084,0.9591824345782534,0.46463027365277454,0.09649674106161199,0.06587955638854248,0.25854998933438944
831,249300.0,0.7526045200916464,0.8563042502122414,0.8072923245102022,0.4541279741521419,0.2614537260903125,0.22725402966317165,0.7288203519803883,0.2792958473597774,0.05169996440447788,0.09900532729789446,0.8064900875003503,0.6914349706277295
832,249600.0,0.9321460479373834,0.5155398766033678,0.25473194921180875,0.15254036543238003,0.6883992434240236,0.9209719658111767,0.30782951686612214,0.017787853527615693,0.9945816133517582,0.951709003669875,0.14996950345702442,0.6169581190462264
833,249900.0,0.1842373333258044,0.8932232514701901,0.2575685652798765,0.29074178748015,0.7988104547842615,0.7434717281302864,0.23199039005431688,0.1647241418879961,0.7262224847222251,0.21997381713430342,0.7953386429487262,0.647147820842062
834,250200.0,0.12654218845387377,0.5100992288654993,0.9324787398456842,0.09106750496550475,0.12267467865260073,0.3408377556485368,0.45584760805837143,0.12660330085230143,0.9244523736524946,0.550280973618445,0.29558900704975777,0.5096510512816508
835,250500.0,0.43528825291456064,0.41674434713612785,0.2543087771167436,0.7822277436124385,0.8959158631501867,0.2007909969649545,0.5227533095327581,0.1831058639035349,0.25312501757813144,0.45911813821285086,0.45513811357533196,0.9185547516816811
836,250800.0,0.12722301971344518,0.7792871847853882,0.994911662348987,0.046975638580791346,0.22195483150676432,0.07510479335002407,0.6136758388072486,0.7126662202126447,0.36281761561219505,0.19208361818287234,0.23669880783117858,0.625811644620811
837,251100.0,0.03154007539290915,0.058283300887369216,0.6352516653013219,0.3049895395915424,0.19071823800933874,0.16916753841072119,0.083866215255746,0.2725827943078515,0.08917543792782656,0.7643448071840652,0.9852349359600696,0.37291181945584606
838,251400.0,0.9979318815102372,0.918813857615421,0.5813668652638954,0.9499231635576674,0.7336560149330998,0.6975447264117788,0.17046698479450606,0.4661213038282206,0.2562863799974897,0.47367774156189646,0.370602760196731,0.10296576085724951
839,251700.0,0.5236518468918856,0.33359248564595034,0.1218716079143567,0.5569824822773545,0.5520920671452574,0.9996213823352464,0.14829416486139535,0.25020652364343066,0.3262845856853309,0.31559647643987754,0.9490240299619194,0.37859834347448285
840,252000.0,0.008598711584278274,0.08382768194622015,0.9171942486274479,0.4104390535450906,0.341271998010797,0.12133441989487492,0.9245666275243127,0.14749899516403264,0.9582684444975698,0.6559481748137306,0.7478854287416675,0.15300119060779005
841,252300.0,0.7223367657989989,0.8191750632238088,0.36040987223676435,0.8317982236736499,0.7985332701750136,0.7918101370715575,0.6838692158615657,0.5849643210924769,0.8129660907030013,0.1397343253178207,0.4627391355820174,0.14644944166618845
842,252600.0,0.6384410748644717,0.8247544383328579,0.43380732424942814,0.38135800156439703,0.39252975662245027,0.9842178473804909,0.08281117579535546,0.2639483888410683,0.6909171336128905,0.045951675198703024,0.7611871333134606,0.9132406277622456
843,252900.0,0.9144965308411872,0.2570999628771371,0.06875037389480476,0.29871033125699,0.10155325747020649,0.6003889892242342,0.3106701598598024,0.3289743718796615,0.2505719538922503,0.5051439182941104,0.9293128106963818,0.18847283688248495
844,253200.0,0.10852550921690507,0.24822441610641888,0.46790232303398416,0.07867065631317571,0.41897829897582695,0.5463371625293225,0.7675571928555496,0.2485733674697741,0.8983979067922109,0.636761596281078,0.5808141109669827,0.016283846554045356
845,253500.0,0.35276302540995985,0.11257241115096617,0.8760379688092963,0.6810883676525922,0.18333268971037653,0.756495183168535,0.12392062714794394,0.6181582215284843,0.9802017906829603,0.5585606547445358,0.24728388083644526,0.1323096677852147
846,253800.0,0.04817801253929299,0.8175991209750695,0.7626118282610591,0.7264234844129616,0.24256266371102309,0.05348066089026593,0.8627583022116183,0.0014841023083034255,0.2724805503418015,0.16794347818663158,0.8332819530726332,0.34012612122724994
847,254100.0,0.11614754206081357,0.2281095805090101,0.8606212467053184,0.7986971146126222,0.19802337091172506,0.7841852288139305,0.9264674474979572,0.11230904629607408,0.5390299975203462,0.07127373407948223,0.7979053519310196,0.75666354060324
848,254400.0,0.6349822727361839,0.16731257433246705,0.7974284772848602,0.05836725746863203,0.5852811900872386,0.32390299579816484,0.8633381139645513,0.6654492802027625,0.9458247432593041,0.6471884897121251,0.4666654767235141,0.08543586922699176
849,254700.0,0.5565295702083558,0.9184873072131068,0.9558549683119731,0.8328898840589807,0.20529737269089476,0.2523979922319646,0.2113966609740885,0.877995220038815,0.020503194275700354,0.47561918493541466,0.9234005283140454,0.9262850538310238
850,255000.0,0.018277924773769993,0.9442053779461352,0.2539895604070762,0.2571044866548685,0.11495811234383335,0.2712422247156192,0.7722278286299483,0.24141886974847981,0.1455079828005802,0.9472004907779108,0.4796630549390898,0.8537738340975943
851,255300.0,0.43391369341282504,0.1435365254424903,0.4950251251774148,0.46969439752377395,0.18047214781651566,0.028440647147262577,0.058270188533546374,0.43967184450067176,0.24747815382042615,0.48091638215223653,0.04586078471524102,0.20189209883714987
852,255600.0,0.8104325264799133,0.2327479828001594,0.1787298992166657,0.2592202446914037,0.7176127883364551,0.13507294282793092,0.9838017597850991,0.3450987155142653,0.7255030552251299,0.033734968561211276,0.36021529852973677,0.6234225708853959
853,255900.0,0.18406234104778751,0.9290349038067207,0.10387747112419965,0.9742947019929459,0.5069993226928577,0.8278893123820722,0.776535077525234,0.6189252743339041,0.08739671600935128,0.1035256459849716,0.39021791777209924,0.40801709588498924
854,256200.0,0.8431314358113152,0.22041587690026532,0.8007480131803695,0.7354985518542557,0.08133078991891274,0.5159268443633608,0.8221618630202766,0.5581126303888077,0.35406485432583734,0.4411655354897288,0.19468222139828317,0.50351950098288
855,256500.0,0.8025935309946931,0.08433816631673718,0.08093694031885723,0.4636207923221084,0.6056699892299645,0.5869942707542368,0.5909431371171214,0.014248889117069674,0.35740358856163945,0.6355569881584019,0.8298062523218586,0.19219722788886007
856,256800.0,0.8862544004145092,0.952157773361479,0.3514213296263441,0.4759884160762494,0.7149029522314383,0.33459773519030567,0.805902497663535,0.3233493763731564,0.09189074867593117,0.1123756388310625,0.23714387477350385,0.5094306246206831
857,257100.0,0.5830803592441965,0.2903044195585788,0.03478282575766778,0.5081194220258085,0.28550292106243824,0.4213334045781918,0.6603494045031698,0.9103632971854073,0.5607594427972825,0.39454818426653837,0.6135603647910884,0.8359108467516851
858,257400.0,0.06102226837703384,0.35945986683547326,0.09129402901277162,0.2613520099172457,0.3420357165979597,0.028238481764755963,0.5077953038913449,0.4533274693018464,0.22567641295146912,0.034638517030981086,0.3177094702369483,0.2704284649700357
859,257700.0,0.7289276227462748,0.27657716732004045,0.6873167691651498,0.8591960403107262,0.3104441682419109,0.9069525734812677,0.23494086266449288,0.822551390701539,0.11041832592211853,0.3455421624241032,0.09094747112845236,0.6672006105312347
860,258000.0,0.011750447861068825,0.8295588199022926,0.08980971911268487,0.6523648843743346,0.4215550099024703,0.09552760813354078,0.14395685627521004,0.5454097732339257,0.9975379661880397,0.14344970302289184,0.9162320486166607,0.5875054153227646
861,258300.0,0.3054115114625765,0.25824098971154275,0.2787828471797481,0.27805738071040065,0.5299161029377616,0.6466236174788345,0.517256831335181,0.7553842298736484,0.48830968396566954,0.4175580827747585,0.6066979139729867,0.6386875796846246
862,258600.0,0.09655831786323288,0.41347186832350924,0.3443272553975337,0.1261304698441208,0.6988645569035784,0.7611169214274235,0.8641049894455749,0.13491733908689374,0.7672697309516296,0.5224745933785558,0.020938702428223266,0.47887012324572786
863,258900.0,0.7144388737112608,0.13335647788979366,0.03351925175841841,0.9997143191180023,0.5161744323188439,0.034253399280760655,0.963367051881584,0.40982522026127266,0.9340713851158708,0.349940755596324,0.7928331452869234,0.3040919940733283
864,259200.0,0.9980634403307495,0.13689752431856617,0.5722164633293909,0.3651248316301532,0.8108639591558043,0.12223513331223701,0.2640160815340491,0.5869800513347905,0.9202916979144219,0.6716652382396796,0.13859392830617223,0.5122435277128797
865,259500.0,0.7637706536924631,0.751261994535286,0.9787375217230665,0.7049983250206688,0.5991309555595945,0.30221734637068,0.41055641868961334,0.23271869652266508,0.2546610530639378,0.4795173807270886,0.5743653049048966,0.27212602210293924
866,259800.0,0.9471457722672406,0.32776527129613464,0.04580580818564528,0.9891784586769556,0.15857313171939946,0.16769165683123044,0.036801160024602986,0.8521108001196435,0.7031327439548883,0.06536271203860156,0.3866521858881169,0.2801210098690051
867,260100.0,0.8986892713714328,0.09267481554234003,0.137831745202171,0.6897988495320612,0.07239711807859561,0.3232385078464457,0.5947731563836104,0.6419352430254023,0.6397460150308041,0.5760207928944078,0.3035773595964757,0.13107624698574982
868,260400.0,0.7037623373524788,0.7672903207672812,0.5335382673416377,0.2055856341351039,0.08647057032153693,0.5199199613672383,0.3049993795259589,0.9659108347129866,0.8982022369503407,0.6312944225193293,0.6209785774352233,0.1610520993749569
869,260700.0,0.9717085005479382,0.7094603436012074,0.122613613316234,0.8390688057358465,0.9031050051021412,0.3931233939689869,0.6372005243739808,0.772627350173482,0.8798467279641973,0.7399664065721675,0.40580139060195664,0.8668238706296083
870,261000.0,0.4790216973969096,0.8845638286311143,0.02541000592301279,0.6857471183123723,0.9972670811365612,0.46011756728062214,0.8243724130912214,0.8409353410171703,0.1585449731481925,0.5086407240444009,0.5780846565078182,0.6625520401735396
871,261300.0,0.980022757278394,0.08630664518706699,0.40385386195437667,0.04179036507651024,0.6274434145637953,0.49419063277768516,0.7153735260885804,0.36030895578104594,0.16412818453517197,0.07789187578731815,0.3087476544588583,0.4324493269301197
872,261600.0,0.7703810740012543,0.3210080189393638,0.43991328226510606,0.26976695508620807,0.8026340463483594,0.644002854464751,0.8024383470800713,0.7395323353962798,0.6273957396843763,0.5389161494246353,0.8634849329643675,0.029457938071178802
